preco;bairro;tipo;endereco;cidade;quartos;suites;vagas;area
215000;TRES VENDAS;Casa;;Pelotas RS;2;0;1;70
130000;FRAGATA;Casa;Endereco Nao Informado;Pelotas RS;1;0;0;40
260000;CENTRO;Apartamento;;Pelotas RS;2;0;1;68
65000;Simoes Lopes;Terreno Padrao;Rua Vereador Paulo Vignolo Silveira;Pelotas RS;;0;0;140
175000;TRES VENDAS;Apartamento;;Pelotas RS;2;0;1;54
320000;CENTRO;Apartamento;Endereco Nao Informado;Pelotas RS;3;0;2;70
282000;AREAL;Apartamento;Avenida Pres Juscelino Kubitschek de Oliveira;Pelotas RS;3;1;2;128
320000;CENTRO;Apartamento;Coronel Alberto Rosa;Pelotas RS;3;0;1;125
250000;CENTRO;Apartamento;Almirante Barroso;Pelotas RS;2;0;0;72
400000;CENTRO;Casa;Tiradentes;Pelotas RS;2;1;1;157
530000;Colina da Sol;Casa;;Pelotas RS;3;3;4;246
310000;CENTRO;Apartamento;;Pelotas RS;3;0;1;80
120000;FRAGATA;Apartamento;Endereco Nao Informado;Pelotas RS;1;0;0;40
1800000;CENTRO;Casa;Rua Felix da Cunha;Pelotas RS;4;1;4;440
205000;FRAGATA;Apartamento;Avenida Duque de Caxias;Pelotas RS;2;0;0;65
90000;TRES VENDAS;Loteamento/Condominio;Endereco Nao Informado;Pelotas RS;;0;0;175
255000;CENTRO;Apartamento;;Pelotas RS;2;0;0;79
211000;CENTRO;Loft em Obras;Rua 15 de Novembro;Pelotas RS;1;0;1;44
570000;LARANJAL;Casa;;Pelotas RS;3;1;3;238
255000;FRAGATA;Casa;Rua Guilherme Echenique;Pelotas RS;2;0;1;135
215000;CENTRO;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;0;75
160000;AREAL;Apartamento;Endereco Nao Informado;Pelotas RS;1;0;0;38
360000;LARANJAL;Casa;;Pelotas RS;2;0;3;190
780000;CENTRO;Casa Comercial;Proximo Hospital Sao Francisco de Paula;Pelotas RS;;0;0;150
120000;LARANJAL;Casa;Rua Tres Passos;Pelotas RS;2;1;2;100
800000;AREAL;Casa;Senador Cruz Jobim;Pelotas RS;3;1;2;500
265000;CENTRO;Apartamento;Rua Visconde de Ouro Preto;Pelotas RS;3;0;1;85
800000;LARANJAL;Predio Inteiro;Paulo de Souza Lobo;Pelotas RS;;0;0;
220000;CENTRO;Apartamento;Rua Alm Barroso;Pelotas RS;1;1;1;36
280000;CENTRO;Apartamento;Andrade Neves;Pelotas RS;2;0;0;102
60000;CENTRO;Casa;;Pelotas RS;2;0;0;100
53000;AREAL;Terreno Padrao;;Pelotas RS;;0;0;
200000;PORTO;Quitinete;Uruguay;Pelotas RS;;0;0;48
1000000;CENTRO;Predio Inteiro;;Pelotas RS;;0;0;414
600000;TRES VENDAS;Casa;Nilo Pecanha;Pelotas RS;3;0;2;230
318000;AREAL;Casa;Endereco Nao Informado;Pelotas RS;3;1;0;160
265000;AREAL;Casa;;Pelotas RS;3;1;3;200
211000;CENTRO;Loft em Obras;Rua 15 de Novembro;Pelotas RS;1;0;1;44
1000000;Las Acacias;Casa;Endereco Nao Informado;Pelotas RS;3;0;2;283
181000;CENTRO;Casa;Tres de Maio;Pelotas RS;2;0;1;
1300000;AREAL;Casa;Visconde Ouro Preto De;Pelotas RS;3;1;3;200
400000;INDETERMINADO;Casa;Marques Marica De;Pelotas RS;3;1;1;168
320000;Zona Norte;Apartamento;Proximo Clube Brilhante;Pelotas RS;2;0;1;110
195000;TRES VENDAS;Casa;Rua Xavier Pinheiro;Pelotas RS;2;0;1;97
230000;FRAGATA;Apartamento;;Pelotas RS;2;0;1;84
318000;CENTRO;Apartamento;;Pelotas RS;3;1;0;92
960000;Las Acacias;Casa;;Pelotas RS;3;2;2;180
620000;LARANJAL;Casa;Guaiba;Pelotas RS;3;1;3;237
85000;FRAGATA;Terreno Padrao;Rua Dr Frederico Bastos;Pelotas RS;;0;0;178
190000;CENTRO;Apartamento;;Pelotas RS;1;1;0;35
850000;CENTRO;Casa;;Pelotas RS;3;2;1;190
180000;AREAL;Apartamento;Avenida Ferreira Viana;Pelotas RS;2;0;1;44
266000;AREAL;Terreno Padrao;Rua Francisco Moreira;Pelotas RS;;0;0;
256000;CENTRO;Apartamento;Endereco Nao Informado;Pelotas RS;3;0;1;67
360000;AREAL;Casa;Rua Candido Portinari;Pelotas RS;3;1;2;186
790000;CENTRO;Apartamento;Endereco Nao Informado;Pelotas RS;4;2;1;267
420000;AREAL;Casa;;Pelotas RS;3;1;1;180
211000;CENTRO;Loft em Obras;Rua 15 de Novembro;Pelotas RS;1;0;1;44
420000;AREAL;Casa;;Pelotas RS;3;1;1;148
310000;AREAL;Casa;;Pelotas RS;3;1;1;174
280000;AREAL;Casa;Endereco Nao Informado;Pelotas RS;2;0;6;338
73008;Simoes Lopes;Terreno Padrao;Av. Frederico Bastos;Pelotas RS;;0;0;
1700000;CENTRO;Terreno Padrao;Rua Dr Amarante;Pelotas RS;;0;0;
492000;AREAL;Apartamento;Avenida Pres Juscelino Kubitschek de Oliveira;Pelotas RS;3;1;2;123
345000;LARANJAL;Casa;Endereco Nao Informado;Pelotas RS;2;0;5;125
185000;TRES VENDAS;Casa;Endereco Nao Informado;Pelotas RS;2;0;1;1
360000;LARANJAL;Casa;R Antonio Carlos Brasileiro de Almeida Jobim;Pelotas RS;3;0;2;125
159600;FRAGATA;Casa;Endereco Nao Informado;Pelotas RS;1;1;0;160
185000;TRES VENDAS;Apartamento;;Pelotas RS;2;0;1;57
636000;AREAL;Casa;Endereco Nao Informado;Pelotas RS;4;1;7;246
690000;RECANTO DE PORTUGAL;Casa;Rua Cidade de Santarem;Pelotas RS;4;3;2;220
320000;AREAL;Casa;Avenida Domingos de Almeida;Pelotas RS;3;0;1;117
950000;TRES VENDAS;Casa;;Pelotas RS;4;2;3;252
430000;AREAL;Terreno Padrao;Dois Bom Jesus;Pelotas RS;;0;0;2180
680000;CENTRO;Casa;Rua Alm Barroso;Pelotas RS;2;1;1;78
750000;AREAL;Casa;Endereco Nao Informado;Pelotas RS;4;2;3;300
220000;TRES VENDAS;Casa;Rua Nove Lot Res XV de Julho;Pelotas RS;2;0;1;48
211000;CENTRO;Loft em Obras;Rua 15 de Novembro;Pelotas RS;1;0;1;44
320000;CENTRO;Apartamento;;Pelotas RS;3;1;1;135
280000;CENTRO;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;1;114
270000;PORTO;Apartamento;Endereco Nao Informado;Pelotas RS;3;0;1;87
155000;AREAL;Apartamento;Endereco Nao Informado;Pelotas RS;1;0;0;38
370000;AREAL;Apartamento;;Pelotas RS;3;1;2;80
850000;CENTRO;Loja/Salao;Rua Goncalves Chaves;Pelotas RS;;0;0;208
300000;FRAGATA;Casa;Rua Allan Kardec;Pelotas RS;3;0;2;61
900000;AREAL;Terreno Padrao;Endereco Nao Informado;Pelotas RS;;0;0;672
260000;CENTRO;Apartamento;;Pelotas RS;2;0;1;114
3000000;CENTRO;Casa;Armando Gastaud Sicca;Pelotas RS;4;3;4;320
1480000;FRAGATA;Sitio;;Pelotas RS;2;1;2;340000
1550000;CENTRO;Casa;Pinto Martins;Pelotas RS;4;1;0;400
300000;CENTRO;Apartamento;;Pelotas RS;3;0;0;
280000;CENTRO;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;1;85
299000;CENTRO;Apartamento;Endereco Nao Informado;Pelotas RS;3;0;2;95
240000;CENTRO;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;1;177
138000;TRES VENDAS;Apartamento;;Pelotas RS;2;0;1;44
370000;CENTRO;Apartamento;Endereco Nao Informado;Pelotas RS;2;1;1;67
600000;LARANJAL;Casa;;Pelotas RS;4;1;3;245
211000;CENTRO;Loft em Obras;Rua 15 de Novembro;Pelotas RS;1;0;1;44
185000;AREAL;Apartamento;;Pelotas RS;2;0;1;48
1200000;LARANJAL;Predio Inteiro;Espirito Santo;Pelotas RS;;0;2;448
130000;AREAL;Apartamento;;Pelotas RS;2;0;1;48
225000;CENTRO;Apartamento;Endereco Nao Informado;Pelotas RS;1;1;0;53
580000;CENTRO;Apartamento;Barao de Santa Tecla;Pelotas RS;2;1;1;
680000;CENTRO;Casa;Rua Goncalves Chaves;Pelotas RS;6;2;1;160
1800000;TRES VENDAS;Casa;Fernando Osorio;Pelotas RS;4;2;6;850
169600;AREAL;Casa;Endereco Nao Informado;Pelotas RS;2;0;0;115
585000;FRAGATA;Casa;Endereco Nao Informado;Pelotas RS;3;1;5;350
600000;AREAL;Casa;;Pelotas RS;7;2;4;261
400000;CENTRO;Casa;Tiradentes;Pelotas RS;4;1;1;
2000000;Baronesa;Casa;Alcides Torres Diniz;Pelotas RS;4;1;5;436
890000;FRAGATA;Casa;Endereco Nao Informado;Pelotas RS;2;0;2;1
530000;AREAL;Casa;Endereco Nao Informado;Pelotas RS;4;1;5;420
297000;LARANJAL;Terreno Padrao;Proximo Supermercado Paraiso;Pelotas RS;;0;0;
800000;TRES VENDAS;Casa;Endereco Nao Informado;Pelotas RS;3;1;3;210
380000;Valverde;Casa;Endereco Nao Informado;Pelotas RS;3;0;2;129
680000;CENTRO;Apartamento;Endereco Nao Informado;Pelotas RS;3;1;1;148
382000;CENTRO;Apartamento;Endereco Nao Informado;Pelotas RS;3;0;1;124
211000;CENTRO;Loft em Obras;Rua 15 de Novembro;Pelotas RS;1;0;1;44
580000;CENTRO;Casa;Proximo Colegio Pelotense;Pelotas RS;3;1;3;305
5000000;CENTRO;Terreno Padrao;Rua Dr Cassiano;Pelotas RS;;0;0;16000
530000;AREAL;Loteamento/Condominio;Endereco Nao Informado;Pelotas RS;;0;0;390
680000;AREAL;Casa de Condominio;Endereco Nao Informado;Pelotas RS;3;1;0;207
530000;CENTRO;Casa;;Pelotas RS;3;1;1;247
1200000;CENTRO;Casa;Rua Anchieta;Pelotas RS;5;0;0;351
849000;CENTRO;Casa;;Pelotas RS;4;2;5;324
3600000;AREAL;Casa;Endereco Nao Informado;Pelotas RS;5;2;3;587
800000;CENTRO;Casa;;Pelotas RS;3;2;1;197
208000;TRES VENDAS;Casa de Condominio;Endereco Nao Informado;Pelotas RS;2;0;1;40
2000000;CENTRO;Terreno Padrao;Alvaro Chaves;Pelotas RS;;0;0;
5000000;CENTRO;Predio Inteiro;Barao de Santa Tecla De;Pelotas RS;;0;0;4
950000;CENTRO;Predio Inteiro;Endereco Nao Informado;Pelotas RS;;0;0;600
1650000;RECANTO DE PORTUGAL;Casa;;Pelotas RS;3;1;4;480
3068736;VL JD EUROPA;Apartamento;;Pelotas RS;3;3;4;236
1000000;CENTRO;Apartamento;;Pelotas RS;3;1;2;400
1850000;TRES VENDAS;Predio Inteiro;Endereco Nao Informado;Pelotas RS;;0;0;1180
98000;LARANJAL;Terreno Padrao;Praca 1;Pelotas RS;;0;0;
250000;LARANJAL;Terreno Padrao;Avenida Adolfo Fetter;Pelotas RS;;0;0;
211000;CENTRO;Loft em Obras;Rua 15 de Novembro;Pelotas RS;1;0;1;44
120000;TRES VENDAS;Terreno Padrao;Zeferino Costa;Pelotas RS;;0;0;
575000;AREAL;Terreno Padrao;Avenida Sao Francisco de Paula;Pelotas RS;;0;0;
118000;RECANTO DE PORTUGAL;Terreno Padrao;Cidade de Braganca;Pelotas RS;;0;0;300
370000;CENTRO;Terreno Padrao;Rua Dr Cassiano;Pelotas RS;;0;0;
250000;Colina Verde;Terreno Padrao;Adolfo Fetter;Pelotas RS;;0;0;
636000;AREAL;Terreno Padrao;Avenida Pres Juscelino Kubitschek de Oliveira;Pelotas RS;;0;0;
450000;CENTRO;Terreno Padrao;Rua Silveira Calheca;Pelotas RS;;0;0;
320000;CENTRO;Terreno Padrao;Padre Anchieta;Pelotas RS;;0;0;
240000;LARANJAL;Terreno Padrao;Avenida Adolfo Fetter;Pelotas RS;;0;0;
165000;FRAGATA;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;0;45
180000;Sitio Floresta;Terreno Padrao;Br;Pelotas RS;;0;0;
138000;CENTRO;Apartamento;Presidente Juscelino Kubitschek de Oliveira;Pelotas RS;2;0;0;70
750000;FRAGATA;Predio Inteiro;Avenida Duque de Caxias;Pelotas RS;;0;0;250
160000;CENTRO;Terreno Padrao;Rua Conde de Porto Alegre;Pelotas RS;;0;0;
69000;TRES VENDAS;Terreno Padrao;R 1;Pelotas RS;;0;0;
106000;AREAL;Terreno Padrao;Rua Gal Camara;Pelotas RS;;0;0;
120000;Sitio Floresta;Terreno Padrao;Doutor Hipolito Ribeiro;Pelotas RS;;0;0;
400000;TRES VENDAS;Apartamento;Endereco Nao Informado;Pelotas RS;3;1;1;160
400000;CENTRO;Terreno Padrao;Rua Dom Pedro II;Pelotas RS;;0;0;
211000;CENTRO;Loft em Obras;Rua 15 de Novembro;Pelotas RS;1;0;1;44
1500000;TRES VENDAS;Terreno Padrao;Br Br;Pelotas RS;;0;0;
79000;TRES VENDAS;Terreno Padrao;Engenheiro Ildefonso Simoes Lopes;Pelotas RS;;0;0;
439815;TRES VENDAS;Conjunto Comercial/Sala;Dom Joaquim Ferreira de Mello;Pelotas RS;;0;0;55120
320000;RECANTO DE PORTUGAL;Terreno Padrao;Cidade do Porto;Pelotas RS;;0;0;
185000;INDETERMINADO;Terreno Padrao;Professora Vanda da Silva Chagas;Pelotas RS;;0;0;
192000;LARANJAL;Terreno Padrao;Adolfo Fetter;Pelotas RS;;0;0;
299000;LARANJAL;Terreno Padrao;Um Sao Francisco de Paula;Pelotas RS;;0;0;
132000;LARANJAL;Terreno Padrao;Avenida Adolfo Fetter;Pelotas RS;;0;0;
850000;CENTRO;Terreno Padrao;Adolfo Fetter;Pelotas RS;;0;0;
1400000;AREAL;Predio Inteiro;Avenida Domingos de Almeida;Pelotas RS;;0;0;570
195000;TRES VENDAS;Terreno Padrao;Emilio Jorge dos Reis;Pelotas RS;;0;0;402
405000;CENTRO;Casa;Felix Xavier da Cunha;Pelotas RS;2;0;1;200
300000;TRES VENDAS;Apartamento;Fernando Osorio;Pelotas RS;3;0;1;108
85000;RECANTO DE PORTUGAL;Terreno Padrao;Mortagua;Pelotas RS;;0;0;
120000;Barro Duro;Terreno Padrao;Amazonas;Pelotas RS;;0;0;
200000;PORTO;Casa;Xavier Ferreira;Pelotas RS;2;0;0;100
175000;INDETERMINADO;Terreno Padrao;Professora Vanda da Silva Chagas;Pelotas RS;;0;0;
280000;AREAL;Terreno Padrao;Um Sao Francisco de Paula;Pelotas RS;;0;0;
320000;LARANJAL;Terreno Padrao;Herval De;Pelotas RS;;0;0;
211000;CENTRO;Loft em Obras;Rua 15 de Novembro;Pelotas RS;1;0;1;44
150000;TRES VENDAS;Terreno Padrao;Rua Marques de Olinda;Pelotas RS;;0;0;
170000;LARANJAL;Terreno Padrao;Avenida Adolfo Fetter;Pelotas RS;;0;0;
350000;AREAL;Terreno Padrao;Corredor Obelisco;Pelotas RS;;0;0;
220000;RECANTO DE PORTUGAL;Loteamento/Condominio;Endereco Nao Informado;Pelotas RS;;0;0;385
215000;TRES VENDAS;Terreno Padrao;Avenida Dr Felix Antonio Caputo;Pelotas RS;;0;0;
290000;FRAGATA;Casa;Endereco Nao Informado;Pelotas RS;3;0;4;120
640000;CENTRO;Terreno Padrao;Endereco Nao Informado;Pelotas RS;;0;0;570
600000;TRES VENDAS;Terreno Padrao;Br;Pelotas RS;;0;0;
290000;RECANTO DE PORTUGAL;Loteamento/Condominio;Endereco Nao Informado;Pelotas RS;;0;0;399
75000;Santa Terezinha;Terreno Padrao;Sao Jorge;Pelotas RS;;0;0;
450000;LARANJAL;Apartamento;Doutor Antonio Augusto de Assumpcao Junior;Pelotas RS;3;0;1;120
275000;LARANJAL;Terreno Padrao;Adolfo Fetter;Pelotas RS;;0;0;
125000;LARANJAL;Terreno Padrao;Adolfo Fetter;Pelotas RS;;0;0;
320000;LARANJAL;Terreno Padrao;Rio Grande do Sul;Pelotas RS;;0;0;
220000;LARANJAL;Terreno Padrao;Adolfo Fetter;Pelotas RS;;0;0;
18000;CENTRO;Box/Garagem;Presidente Juscelino Kubitschek de Oliveira;Pelotas RS;;0;0;12
170000;LARANJAL;Terreno Padrao;Arthur Augusto Assumpcao;Pelotas RS;;0;0;
130000;LARANJAL;Terreno Padrao;Barra do Ribeiro;Pelotas RS;;0;0;
370000;CENTRO;Terreno Padrao;Conselheiro Teixeira Junior;Pelotas RS;;0;0;
211000;CENTRO;Loft em Obras;Rua 15 de Novembro;Pelotas RS;1;0;1;44
960000;TRES VENDAS;Predio Inteiro;Rua Alexandre Vieira da Cunha;Pelotas RS;;0;10;600
265000;RECANTO DE PORTUGAL;Terreno Padrao;Cidade do Porto;Pelotas RS;;0;0;
100000;TRES VENDAS;Terreno Padrao;Rua Manoel Caymares Quadrado;Pelotas RS;;0;0;
370000;CENTRO;Apartamento;Avenida Pres Juscelino Kubitschek de Oliveira;Pelotas RS;3;1;1;66
100000;LARANJAL;Terreno Padrao;Esteio;Pelotas RS;;0;0;
259000;AREAL;Apartamento;;Pelotas RS;3;0;1;77
106000;AREAL;Terreno Padrao;Endereco Nao Informado;Pelotas RS;;0;0;400
270000;AREAL;Terreno Padrao;Um Sao Francisco de Paula;Pelotas RS;;0;0;390
79000;TRES VENDAS;Terreno Padrao;Engenheiro Ildefonso Simoes Lopes;Pelotas RS;;0;0;
180000;RECANTO DE PORTUGAL;Terreno Padrao;Rua Cidade de Faro;Pelotas RS;;0;0;
900000;AREAL;Terreno Padrao;Domingos Jose de Almeida;Pelotas RS;;0;0;
1470000;CENTRO;Predio Inteiro;Quinze de Novembro;Pelotas RS;;0;0;682
80000;TRES VENDAS;Terreno Padrao;Rua Eng Ildefonso Simoes Lopes;Pelotas RS;;0;0;
190000;Zona Norte;Terreno Padrao;Rua Bandeirantes;Pelotas RS;;0;0;
210000;CENTRO;Terreno Padrao;Benjamin Constant Botelho de Magalhaes;Pelotas RS;;0;0;
360000;Zona Norte;Casa;General Osorio;Pelotas RS;3;0;0;173
1400000;TRES VENDAS;Terreno Padrao;Fernando Osorio;Pelotas RS;;0;0;
180000;TRES VENDAS;Casa;R Armando Voigt;Pelotas RS;2;0;0;47
130000;PORTO;Apartamento;Avenida Pres Juscelino Kubitschek de Oliveira;Pelotas RS;2;0;1;47
211000;CENTRO;Loft em Obras;Rua 15 de Novembro;Pelotas RS;1;0;1;44
230000;CENTRO;Terreno Padrao;Avenida Pres Juscelino Kubitschek de Oliveira;Pelotas RS;;0;0;
159000;INDETERMINADO;Loteamento/Condominio;Endereco Nao Informado;Pelotas RS;;0;0;350
292000;TRES VENDAS;Terreno Padrao;Endereco Nao Informado;Pelotas RS;;0;0;360
170000;LARANJAL;Terreno Padrao;Arthur Augusto Assumpcao;Pelotas RS;;0;0;
1300000;AREAL;Terreno Padrao;Goncalves Chaves;Pelotas RS;;0;0;
900000;FRAGATA;Terreno Padrao;Avenida Duque de Caxias;Pelotas RS;;0;0;
650000;CENTRO;Terreno Padrao;Rua Gomes Carneiro;Pelotas RS;;0;0;
1200000;CENTRO;Casa;Benjamin Constant Botelho de Magalhaes;Pelotas RS;3;0;2;414
185000;INDETERMINADO;Terreno Padrao;Professora Vanda da Silva Chagas;Pelotas RS;;0;0;
6000000;TRES VENDAS;Terreno Padrao;Br Br;Pelotas RS;;0;0;
170000;LARANJAL;Terreno Padrao;Arthur Augusto Assumpcao;Pelotas RS;;0;0;
290000;Sitio Floresta;Terreno Padrao;Br;Pelotas RS;;0;0;
1950000;TRES VENDAS;Terreno Padrao;Fernando Osorio;Pelotas RS;;0;0;
230000;INDETERMINADO;Terreno Padrao;Emilio Jorge dos Reis;Pelotas RS;;0;0;
160000;LARANJAL;Terreno Padrao;Uruguaiana;Pelotas RS;;0;0;
600000;FRAGATA;Terreno Padrao;Rua Ruy Barbosa;Pelotas RS;;0;0;
140000;CENTRO;Apartamento;Presidente Juscelino Kubitschek de Oliveira;Pelotas RS;1;0;0;45
519000;AREAL;Apartamento;Rua Rafael Pinto Bandeira;Pelotas RS;3;0;2;152
181000;LARANJAL;Casa;Endereco Nao Informado;Pelotas RS;3;0;5;110
211000;CENTRO;Loft em Obras;Rua 15 de Novembro;Pelotas RS;1;0;1;44
1500000;TRES VENDAS;Terreno Padrao;Br Br;Pelotas RS;;0;0;
181000;TRES VENDAS;Casa;Rua Victor Torres;Pelotas RS;2;0;1;90
1300000;PORTO;Terreno Padrao;Endereco Nao Informado;Pelotas RS;;0;0;1291
700000;CENTRO;Conjunto Comercial/Sala;Andrade Neves;Pelotas RS;;0;0;
330000;Zona Norte;Apartamento;Rua Goncalves Chaves;Pelotas RS;3;0;1;90
500000;TRES VENDAS;Terreno Padrao;Endereco Nao Informado;Pelotas RS;;0;0;1176
145000;TRES VENDAS;Apartamento;Senador Salgado Filho;Pelotas RS;2;0;1;44
90000;LARANJAL;Terreno Padrao;Endereco Nao Informado;Pelotas RS;;0;0;237
120000;RECANTO DE PORTUGAL;Terreno Padrao;Cidade de Barcelos;Pelotas RS;;0;0;
139000;RECANTO DE PORTUGAL;Terreno Padrao;Cidade de Barcelos;Pelotas RS;;0;0;
106000;CENTRO;Terreno Padrao;Viana do Castelo;Pelotas RS;;0;0;
636000;AREAL;Terreno Padrao;Avenida Pres Juscelino Kubitschek de Oliveira;Pelotas RS;;0;0;
180000;Sitio Floresta;Terreno Padrao;Br;Pelotas RS;;0;0;
50000;TRES VENDAS;Box/Garagem;Rua Com Joaquim Dias;Pelotas RS;;0;0;12
200000;LARANJAL;Loja/Salao;Endereco Nao Informado;Pelotas RS;;0;0;170
94000;FRAGATA;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;0;45
110000;LARANJAL;Terreno Padrao;Avenida Adolfo Fetter;Pelotas RS;;0;0;
1200000;TRES VENDAS;Terreno Padrao;Fernando Osorio;Pelotas RS;;0;0;
370000;FRAGATA;Terreno Padrao;Endereco Nao Informado;Pelotas RS;;0;0;21000
211000;CENTRO;Loft em Obras;Rua 15 de Novembro;Pelotas RS;1;0;1;44
190000;LARANJAL;Terreno Padrao;Jaguarao;Pelotas RS;;0;0;
149000;TRES VENDAS;Casa;Endereco Nao Informado;Pelotas RS;2;0;0;45
278000;LARANJAL;Terreno Padrao;Jose Maria da Fontoura;Pelotas RS;;0;0;
260000;LARANJAL;Terreno Padrao;Adolfo Fetter;Pelotas RS;;0;0;
50000;TRES VENDAS;Box/Garagem;Rua Com Joaquim Dias;Pelotas RS;;0;0;12
150000;AREAL;Apartamento;Domingos Jose de Almeida;Pelotas RS;2;0;0;45
260000;LARANJAL;Terreno Padrao;Adolfo Fetter;Pelotas RS;;0;0;
130000;AREAL;Terreno Padrao;Endereco Nao Informado;Pelotas RS;;0;0;324
724000;AREAL;Casa;Rua Luiz Alves Pereira;Pelotas RS;8;2;3;650
210000;INDETERMINADO;Terreno Padrao;Laura de Souza Lang;Pelotas RS;;0;0;
80000;TRES VENDAS;Terreno Padrao;Engenheiro Ildefonso Simoes Lopes;Pelotas RS;;0;0;
155000;CENTRO;Apartamento;Presidente Juscelino Kubitschek de Oliveira;Pelotas RS;3;0;0;60
170000;FRAGATA;Casa;Endereco Nao Informado;Pelotas RS;2;0;0;120
138000;CENTRO;Terreno Padrao;Adolfo Fetter;Pelotas RS;;0;0;
800000;FRAGATA;Terreno Padrao;Rua Conego Siqueira Canabarro;Pelotas RS;;0;0;
285000;Zona Norte;Terreno Padrao;Rua Vereador Celso Garcia D Avila Sillas;Pelotas RS;;0;0;
2300000;CENTRO;Terreno Padrao;Praca 20 de Setembro;Pelotas RS;;0;0;
360000;CENTRO;Casa;Endereco Nao Informado;Pelotas RS;3;0;1;180
350000;CENTRO;Casa;Endereco Nao Informado;Pelotas RS;3;0;0;155
211000;CENTRO;Loft em Obras;Rua 15 de Novembro;Pelotas RS;1;0;1;44
160000;AREAL;Casa;Rua Dr Alvaro Barcelos;Pelotas RS;2;0;1;120
350000;AREAL;Terreno Padrao;Avenida Sao Francisco de Paula;Pelotas RS;;0;0;
298000;AREAL;Casa;Luiz Alves Pereira;Pelotas RS;3;0;2;120
191000;RECANTO DE PORTUGAL;Loteamento/Condominio;Endereco Nao Informado;Pelotas RS;;0;0;390
215000;LARANJAL;Terreno Padrao;Adolfo Fetter;Pelotas RS;;0;0;
1500000;CENTRO;Terreno Padrao;Br Br;Pelotas RS;;0;0;
500000;TRES VENDAS;Casa;Fernando Osorio;Pelotas RS;4;1;2;180
170000;LARANJAL;Terreno Padrao;Arthur Augusto Assumpcao;Pelotas RS;;0;0;
160000;TRES VENDAS;Casa;Endereco Nao Informado;Pelotas RS;2;0;1;70
1000000;INDETERMINADO;Terreno Padrao;Br;Pelotas RS;;0;0;
185000;FRAGATA;Terreno Padrao;Doutor Frederico Bastos;Pelotas RS;;0;0;
980000;TRES VENDAS;Terreno Padrao;Fernando Osorio;Pelotas RS;;0;0;
590000;Santa Terezinha;Casa;Sao Joao;Pelotas RS;3;0;2;240
430000;LARANJAL;Casa;Endereco Nao Informado;Pelotas RS;3;3;0;200
170000;LARANJAL;Terreno Padrao;Arthur Augusto Assumpcao;Pelotas RS;;0;0;
215000;TRES VENDAS;Terreno Padrao;Rua Otto Pommerening;Pelotas RS;;0;0;
250000;INDETERMINADO;Terreno Padrao;Carlos Henrique Nogueira;Pelotas RS;;0;0;
192000;LARANJAL;Terreno Padrao;Adolfo Fetter;Pelotas RS;;0;0;
275000;LARANJAL;Terreno Padrao;Avenida Adolfo Fetter;Pelotas RS;;0;0;
211000;CENTRO;Loft em Obras;Rua 15 de Novembro;Pelotas RS;1;0;1;44
180000;TRES VENDAS;Casa;R Armando Voigt;Pelotas RS;2;0;0;47
170000;LARANJAL;Terreno Padrao;Arthur Augusto Assumpcao;Pelotas RS;;0;0;
180000;AREAL;Casa;Endereco Nao Informado;Pelotas RS;1;0;1;180
110000;AREAL;Terreno Padrao;Joao Haical;Pelotas RS;;0;0;
112000;LARANJAL;Terreno Padrao;Cacapava do Sul;Pelotas RS;;0;0;
250000;LARANJAL;Terreno Padrao;Avenida Adolfo Fetter;Pelotas RS;;0;0;
320000;AREAL;Terreno Padrao;Um;Pelotas RS;;0;0;
170000;LARANJAL;Terreno Padrao;Arthur Augusto Assumpcao;Pelotas RS;;0;0;
170000;AREAL;Terreno Padrao;Arthur Hameister Junior;Pelotas RS;;0;0;
1300000;AREAL;Terreno Padrao;Avenida Ferreira Viana;Pelotas RS;;0;0;
2200000;CENTRO;Predio Inteiro;Rua Gal Osorio;Pelotas RS;;0;0;288
130000;LARANJAL;Terreno Padrao;Sao Lourenco do Sul;Pelotas RS;;0;0;
18000;CENTRO;Box/Garagem;Presidente Juscelino Kubitschek de Oliveira;Pelotas RS;;0;1;12
220000;PORTO;Casa;Endereco Nao Informado;Pelotas RS;3;1;7;100
300000;AREAL;Terreno Padrao;Um Sao Francisco de Paula;Pelotas RS;;0;0;
320000;INDETERMINADO;Sitio;Endereco Nao Informado;Pelotas RS;5;0;0;80000
195000;CENTRO;Apartamento;Santa Cruz;Pelotas RS;1;0;1;45
210000;INDETERMINADO;Terreno Padrao;Professora Vanda da Silva Chagas;Pelotas RS;;0;0;
270000;TRES VENDAS;Casa;Engenheiro Ildefonso Simoes Lopes;Pelotas RS;2;1;2;70
211000;CENTRO;Loft em Obras;Rua 15 de Novembro;Pelotas RS;1;0;1;44
98000;LARANJAL;Terreno Padrao;Praca 1;Pelotas RS;;0;0;
950000;INDETERMINADO;Terreno Padrao;Ferreira Viana;Pelotas RS;;0;0;
200000;LARANJAL;Terreno Padrao;Jaguarao;Pelotas RS;;0;0;
160000;LARANJAL;Terreno Padrao;Uruguaiana;Pelotas RS;;0;0;
170000;LARANJAL;Terreno Padrao;Arthur Augusto Assumpcao;Pelotas RS;;0;0;
